job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date,salary_usd_normalized
2432,Quantum Researcher,Quantum Computing,Berlin,197146,"Quantum Algorithms, Linear Algebra",0,2,2025-01-11,0.7357496112052886
4661,Data Scientist,AI,London,220461,"TensorFlow, Python",0,2,2025-06-26,0.8523380188721703
8886,Quantum Software Developer,Quantum Computing,Singapore,236571,"Quantum Algorithms, Qiskit",1,1,2025-04-03,0.9328972831875666
5585,Sustainability Analyst,Green Tech,New York,220705,"Climate Data Analysis, Energy Modeling",1,2,2025-10-05,0.8535581591883068
143,Blockchain Developer,Blockchain,London,245022,"Solidity, Rust",1,1,2025-07-31,0.9751571430714532
8761,Sustainability Analyst,Green Tech,Dubai,62831,"Climate Data Analysis, Energy Modeling",1,3,2025-09-15,0.06409737119768771
9212,Data Scientist,AI,New York,185858,"PyTorch, TensorFlow",1,2,2025-10-16,0.6793031198587838
5265,Sustainability Analyst,Green Tech,Singapore,234779,"Energy Modeling, Climate Data Analysis",1,1,2025-01-12,0.9239362526690569
3410,Data Scientist,AI,Singapore,133428,"PyTorch, TensorFlow",1,3,2025-04-18,0.4171229691414513
1118,Smart Contract Engineer,Blockchain,Dubai,129560,"Ethereum, Rust",1,1,2025-09-29,0.3977807447856504
1757,Quantum Software Developer,Quantum Computing,New York,228986,"Linear Algebra, Qiskit",1,2,2025-12-29,0.8949679213109507
498,Blockchain Developer,Blockchain,Singapore,191220,"Ethereum, Solidity",1,2,2025-07-26,0.7061162033633868
8032,Quantum Software Developer,Quantum Computing,New York,109658,"Quantum Algorithms, Linear Algebra",0,3,2025-01-27,0.2982592998194793
871,ML Researcher,AI,Berlin,206884,"Python, PyTorch",1,3,2025-08-15,0.7844452111992879
3358,Quantum Researcher,Quantum Computing,Dubai,106947,"Quantum Algorithms, Linear Algebra",1,2,2025-01-08,0.28470274081519376
913,Renewable Energy Engineer,Green Tech,London,204271,"Climate Data Analysis, Energy Modeling",0,2,2025-03-31,0.7713787085514834
722,Sustainability Analyst,Green Tech,London,172687,"Energy Modeling, Climate Data Analysis",0,1,2025-11-28,0.6134405456627512
2806,Sustainability Analyst,Green Tech,London,214795,"Energy Modeling, Climate Data Analysis",0,1,2025-06-13,0.824004760547463
9944,AI Engineer,AI,New York,61697,"Python, TensorFlow",1,2,2025-11-30,0.05842671907269337
887,AI Engineer,AI,Dubai,53369,"PyTorch, Python",1,3,2025-07-14,0.016781929921940997
9593,Data Scientist,AI,Berlin,210004,"Python, TensorFlow",1,1,2025-05-06,0.8000470054056217
6588,ML Researcher,AI,Dubai,147456,"Python, TensorFlow",1,3,2025-02-20,0.48727103616915945
8101,Data Scientist,AI,Dubai,145214,"PyTorch, Python",0,1,2025-07-22,0.47605974687089014
1521,AI Engineer,AI,Singapore,215697,"Python, TensorFlow",1,1,2025-09-10,0.8285152792571147
8690,Quantum Software Developer,Quantum Computing,Dubai,79374,"Quantum Algorithms, Qiskit",1,1,2025-03-30,0.1468218845167194
2747,Renewable Energy Engineer,Green Tech,Singapore,140509,"Climate Data Analysis, Energy Modeling",1,3,2025-04-13,0.4525320411847362
6701,AI Engineer,AI,Tokyo,212665,"PyTorch, TensorFlow",1,3,2025-06-10,0.8133535356566006
5776,Blockchain Developer,Blockchain,New York,120492,"Rust, Ethereum",1,3,2025-04-07,0.35243553008595985
315,Smart Contract Engineer,Blockchain,Singapore,51571,"Rust, Ethereum",0,3,2025-03-07,0.00779089595303456
1800,AI Engineer,AI,London,187594,"PyTorch, TensorFlow",0,2,2025-01-12,0.68798411817359
328,Sustainability Analyst,Green Tech,Berlin,57998,"Energy Modeling, Climate Data Analysis",0,2,2025-08-27,0.03992959190306883
5643,Quantum Software Developer,Quantum Computing,New York,215623,"Qiskit, Quantum Algorithms",1,2,2025-06-02,0.8281452367022208
4205,AI Engineer,AI,Tokyo,108413,"PyTorch, TensorFlow",1,3,2025-11-04,0.2920335838621442
3130,Quantum Software Developer,Quantum Computing,Tokyo,208666,"Quantum Algorithms, Qiskit",1,3,2025-04-08,0.7933562359671362
6861,Smart Contract Engineer,Blockchain,London,127698,"Rust, Solidity",1,3,2025-03-10,0.3884696740125114
9906,Renewable Energy Engineer,Green Tech,Singapore,177410,"Climate Data Analysis, Energy Modeling",0,3,2025-06-28,0.6370582617000955
3969,Smart Contract Engineer,Blockchain,Dubai,164319,"Solidity, Rust",1,2,2025-06-12,0.5715957335093536
5744,ML Researcher,AI,Berlin,186870,"PyTorch, Python",0,3,2025-11-13,0.6843637018257099
6227,Data Scientist,AI,New York,148089,"Python, PyTorch",0,3,2025-03-11,0.4904364001860214
1974,Blockchain Developer,Blockchain,Tokyo,74533,"Rust, Ethereum",1,2,2025-11-02,0.12261410062157146
337,Blockchain Developer,Blockchain,Dubai,128405,"Ethereum, Rust",1,1,2025-07-19,0.3920050805842672
2765,Smart Contract Engineer,Blockchain,Singapore,235033,"Solidity, Rust",0,1,2025-11-19,0.9252063987358548
7661,AI Engineer,AI,Berlin,142343,"PyTorch, TensorFlow",1,1,2025-03-04,0.4617030958560234
276,Blockchain Developer,Blockchain,New York,209737,"Ethereum, Rust",0,2,2025-03-28,0.7987118518629643
2986,Blockchain Developer,Blockchain,Berlin,122113,"Solidity, Ethereum",1,2,2025-11-27,0.36054146226816086
5647,Data Scientist,AI,New York,126205,"PyTorch, TensorFlow",0,1,2025-08-06,0.3810038154387755
5850,Smart Contract Engineer,Blockchain,Berlin,176844,"Solidity, Rust",1,2,2025-07-02,0.6342279362126645
3478,Smart Contract Engineer,Blockchain,Dubai,202506,"Rust, Ethereum",1,3,2025-10-14,0.7625526935597593
7559,Renewable Energy Engineer,Green Tech,Dubai,145333,"Energy Modeling, Climate Data Analysis",1,1,2025-04-10,0.47665481530375997
3559,ML Researcher,AI,New York,74121,"PyTorch, Python",0,1,2025-06-10,0.12055386369432486
2810,Quantum Researcher,Quantum Computing,Berlin,122690,"Qiskit, Quantum Algorithms",0,2,2025-01-13,0.3634267940813194
9114,Data Scientist,AI,Berlin,88686,"PyTorch, Python",0,3,2025-03-28,0.19338723953254622
4862,Renewable Energy Engineer,Green Tech,New York,219866,"Climate Data Analysis, Energy Modeling",1,1,2025-10-26,0.8493626767078215
6587,Renewable Energy Engineer,Green Tech,Tokyo,139236,"Energy Modeling, Climate Data Analysis",0,1,2025-06-16,0.44616630912554944
3417,Smart Contract Engineer,Blockchain,Tokyo,123141,"Rust, Ethereum",0,3,2025-02-05,0.3656820534361451
308,Blockchain Developer,Blockchain,Dubai,97793,"Solidity, Rust",0,3,2025-04-18,0.2389274766598159
3909,Blockchain Developer,Blockchain,Tokyo,156887,"Ethereum, Rust",1,1,2025-08-25,0.5344314596178561
349,Quantum Software Developer,Quantum Computing,New York,88932,"Qiskit, Quantum Algorithms",0,2,2025-06-10,0.19461738099881487
827,AI Engineer,AI,Singapore,140610,"PyTorch, TensorFlow",0,1,2025-07-01,0.45303709926641567
9502,ML Researcher,AI,Singapore,164735,"PyTorch, Python",0,3,2025-01-14,0.5736759727368648
4483,Renewable Energy Engineer,Green Tech,New York,204534,"Climate Data Analysis, Energy Modeling",1,1,2025-12-20,0.7726938597938764
6577,Sustainability Analyst,Green Tech,Berlin,101161,"Energy Modeling, Climate Data Analysis",1,3,2025-07-16,0.25576941348255045
3683,Quantum Software Developer,Quantum Computing,Tokyo,131921,"Quantum Algorithms, Linear Algebra",0,1,2025-07-19,0.4095871025167894
5877,Quantum Software Developer,Quantum Computing,London,122246,"Quantum Algorithms, Qiskit",1,2,2025-01-04,0.3612065387519565
8388,Quantum Researcher,Quantum Computing,London,123725,"Quantum Algorithms, Qiskit",1,1,2025-12-16,0.36860238927476663
2054,Quantum Researcher,Quantum Computing,Berlin,153971,"Quantum Algorithms, Linear Algebra",0,1,2025-05-31,0.5198497827250134
72,Renewable Energy Engineer,Green Tech,New York,92067,"Climate Data Analysis, Energy Modeling",0,2,2025-01-02,0.21029418383114057
5508,Quantum Researcher,Quantum Computing,London,79398,"Quantum Algorithms, Qiskit",1,1,2025-12-05,0.14694189831830662
8515,Quantum Researcher,Quantum Computing,Singapore,218235,"Qiskit, Quantum Algorithms",1,3,2025-09-27,0.8412067387749591
7511,ML Researcher,AI,Singapore,248026,"TensorFlow, Python",0,2,2025-09-03,0.9901788705701156
8152,Smart Contract Engineer,Blockchain,New York,188966,"Solidity, Rust",0,1,2025-12-05,0.6948449071643239
1667,Quantum Software Developer,Quantum Computing,London,122168,"Quantum Algorithms, Qiskit",1,3,2025-05-25,0.36081649389679815
7862,Data Scientist,AI,Singapore,242300,"PyTorch, Python",1,2,2025-04-29,0.9615455777414403
9160,Data Scientist,AI,London,166132,"PyTorch, TensorFlow",1,3,2025-12-31,0.580661776104252
5689,AI Engineer,AI,Singapore,220991,"TensorFlow, Python",1,3,2025-07-22,0.8549883236572207
1446,ML Researcher,AI,London,203184,"TensorFlow, PyTorch",0,1,2025-12-06,0.7659430834545973
5228,Quantum Researcher,Quantum Computing,Berlin,154042,"Linear Algebra, Qiskit",0,1,2025-06-13,0.5202048235547088
6983,Quantum Researcher,Quantum Computing,London,179399,"Quantum Algorithms, Qiskit",0,1,2025-03-08,0.6470044055066333
1696,Smart Contract Engineer,Blockchain,Tokyo,93995,"Ethereum, Solidity",1,2,2025-05-09,0.21993529255864425
2893,AI Engineer,AI,Singapore,188001,"Python, PyTorch",0,1,2025-03-16,0.6900193522255059
1575,Data Scientist,AI,Berlin,56128,"Python, TensorFlow",1,2,2025-02-01,0.030578516529400857
3204,Quantum Software Developer,Quantum Computing,Dubai,205519,"Linear Algebra, Qiskit",1,2,2025-08-03,0.777619426234017
4406,Sustainability Analyst,Green Tech,London,156554,"Energy Modeling, Climate Data Analysis",1,3,2025-11-10,0.5327662681208339
1631,Data Scientist,AI,Berlin,81649,"TensorFlow, Python",1,2,2025-05-28,0.15819819279217112
8381,ML Researcher,AI,New York,159759,"TensorFlow, Python",1,1,2025-09-01,0.548793111207789
1882,Quantum Software Developer,Quantum Computing,Berlin,140454,"Linear Algebra, Quantum Algorithms",1,2,2025-10-24,0.45225700955609893
8822,Blockchain Developer,Blockchain,London,161365,"Solidity, Ethereum",0,2,2025-10-01,0.5568240347639979
6464,Quantum Software Developer,Quantum Computing,Dubai,174721,"Quantum Algorithms, Linear Algebra",1,2,2025-06-16,0.623611715347265
849,Renewable Energy Engineer,Green Tech,New York,96038,"Energy Modeling, Climate Data Analysis",0,2,2025-12-21,0.23015146741875314
9924,AI Engineer,AI,Singapore,176916,"Python, TensorFlow",1,1,2025-10-15,0.634587977617426
6189,Blockchain Developer,Blockchain,Singapore,69572,"Ethereum, Solidity",0,2,2025-07-13,0.09780624771848762
5870,Renewable Energy Engineer,Green Tech,London,172975,"Climate Data Analysis, Energy Modeling",0,1,2025-07-10,0.6148807112817974
2878,Data Scientist,AI,Berlin,171409,"PyTorch, TensorFlow",1,1,2025-12-03,0.6070498107282337
187,Renewable Energy Engineer,Green Tech,Tokyo,168602,"Energy Modeling, Climate Data Analysis",1,1,2025-01-16,0.5930131965175995
3780,Sustainability Analyst,Green Tech,Tokyo,198954,"Climate Data Analysis, Energy Modeling",1,1,2025-01-28,0.7447906509248564
1831,Quantum Software Developer,Quantum Computing,Tokyo,158965,"Qiskit, Quantum Algorithms",0,3,2025-10-26,0.5448226546052797
8326,Sustainability Analyst,Green Tech,Singapore,98077,"Climate Data Analysis, Energy Modeling",1,3,2025-02-12,0.24034763997859754
9242,Blockchain Developer,Blockchain,New York,215285,"Ethereum, Solidity",0,1,2025-07-03,0.826455042329868
6379,Sustainability Analyst,Green Tech,Singapore,218587,"Energy Modeling, Climate Data Analysis",1,1,2025-03-06,0.8429669411982379
1235,Quantum Software Developer,Quantum Computing,Dubai,246337,"Linear Algebra, Quantum Algorithms",1,1,2025-07-14,0.9817328992834176
6965,Quantum Researcher,Quantum Computing,London,225581,"Quantum Algorithms, Qiskit",1,1,2025-02-28,0.8779409632107693
3916,Quantum Researcher,Quantum Computing,London,154998,"Qiskit, Linear Algebra",1,3,2025-08-24,0.5249853733179316
447,Renewable Energy Engineer,Green Tech,New York,233278,"Climate Data Analysis, Energy Modeling",0,2,2025-07-09,0.916430389494792
845,Blockchain Developer,Blockchain,London,105877,"Ethereum, Solidity",0,1,2025-09-25,0.2793521254944319
8063,AI Engineer,AI,Tokyo,75318,"TensorFlow, Python",0,2,2025-05-11,0.12653955204848555
5403,Quantum Researcher,Quantum Computing,Dubai,78679,"Quantum Algorithms, Qiskit",1,1,2025-03-12,0.14334648484575724
2441,Quantum Researcher,Quantum Computing,Berlin,229335,"Qiskit, Quantum Algorithms",1,3,2025-06-17,0.896713122009031
3104,Renewable Energy Engineer,Green Tech,New York,138784,"Climate Data Analysis, Energy Modeling",1,1,2025-12-18,0.44390604919565746
8586,Data Scientist,AI,Dubai,216374,"TensorFlow, Python",1,2,2025-10-15,0.8319006685768864
6792,AI Engineer,AI,Berlin,213019,"TensorFlow, Python",0,1,2025-01-21,0.8151237392300115
5651,Blockchain Developer,Blockchain,Berlin,132500,"Rust, Ethereum",1,3,2025-02-04,0.41248243548008023
1295,AI Engineer,AI,Berlin,54526,"PyTorch, TensorFlow",0,2,2025-12-05,0.02256759527345642
5080,Quantum Software Developer,Quantum Computing,Singapore,127698,"Quantum Algorithms, Qiskit",0,2,2025-12-15,0.3884696740125114
9017,Smart Contract Engineer,Blockchain,Tokyo,232123,"Rust, Ethereum",1,3,2025-04-23,0.9106547252934087
5068,AI Engineer,AI,Singapore,193746,"TensorFlow, Python",1,1,2025-05-22,0.7187476559804378
3443,Renewable Energy Engineer,Green Tech,London,95785,"Energy Modeling, Climate Data Analysis",0,2,2025-07-22,0.22888632192702163
8452,Blockchain Developer,Blockchain,Singapore,104328,"Rust, Ethereum",0,1,2025-03-18,0.2716062347169924
7274,Sustainability Analyst,Green Tech,London,223264,"Climate Data Analysis, Energy Modeling",0,2,2025-09-10,0.86635463078254
6106,Blockchain Developer,Blockchain,Berlin,143632,"Ethereum, Rust",1,3,2025-01-27,0.4681488371162684
777,Quantum Researcher,Quantum Computing,London,144631,"Quantum Algorithms, Qiskit",1,3,2025-05-19,0.4731444116073349
9717,Quantum Software Developer,Quantum Computing,Singapore,123798,"Quantum Algorithms, Linear Algebra",1,3,2025-07-18,0.3689674312545943
2154,AI Engineer,AI,New York,229871,"TensorFlow, PyTorch",0,1,2025-10-04,0.8993934302444782
4921,Blockchain Developer,Blockchain,Dubai,241378,"Solidity, Rust",0,3,2025-12-14,0.9569350475304661
5361,Sustainability Analyst,Green Tech,Singapore,117372,"Climate Data Analysis, Energy Modeling",1,3,2025-03-22,0.3368337358796262
9736,ML Researcher,AI,Dubai,66010,"Python, PyTorch",1,3,2025-06-14,0.07999419933292329
5958,Renewable Energy Engineer,Green Tech,New York,220239,"Climate Data Analysis, Energy Modeling",0,3,2025-02-12,0.8512278912074889
8412,Smart Contract Engineer,Blockchain,New York,64282,"Ethereum, Solidity",1,2,2025-01-26,0.07135320561864611
8433,Renewable Energy Engineer,Green Tech,Berlin,81761,"Energy Modeling, Climate Data Analysis",1,3,2025-10-26,0.15875825719957792
3184,Quantum Researcher,Quantum Computing,Dubai,131563,"Linear Algebra, Quantum Algorithms",1,2,2025-01-06,0.4077968966431139
6793,AI Engineer,AI,London,83384,"TensorFlow, PyTorch",0,3,2025-12-24,0.16687419053191116
3200,Quantum Software Developer,Quantum Computing,New York,181942,"Quantum Algorithms, Qiskit",0,3,2025-03-31,0.6597208678998085
9370,Sustainability Analyst,Green Tech,Tokyo,168925,"Energy Modeling, Climate Data Analysis",1,3,2025-11-02,0.5946283822639604
1290,Quantum Software Developer,Quantum Computing,New York,119347,"Linear Algebra, Qiskit",0,3,2025-11-25,0.34670987163523803
4582,Blockchain Developer,Blockchain,Singapore,104778,"Rust, Ethereum",1,2,2025-06-10,0.2738564934967521
6193,Blockchain Developer,Blockchain,Singapore,78706,"Rust, Solidity",1,2,2025-03-16,0.14348150037254281
8936,AI Engineer,AI,Tokyo,127751,"PyTorch, Python",0,1,2025-01-28,0.38873470449101644
7150,Quantum Researcher,Quantum Computing,Dubai,104046,"Quantum Algorithms, Qiskit",0,2,2025-04-05,0.2701960725483431
9847,Blockchain Developer,Blockchain,New York,147778,"Ethereum, Solidity",1,3,2025-02-21,0.4888812213404542
4107,Blockchain Developer,Blockchain,Dubai,168479,"Rust, Solidity",0,3,2025-10-26,0.5923981257844653
4127,Quantum Researcher,Quantum Computing,London,177160,"Qiskit, Quantum Algorithms",0,1,2025-04-26,0.6358081179335624
8301,Quantum Software Developer,Quantum Computing,London,56447,"Qiskit, Linear Algebra",0,3,2025-10-27,0.03217369997549718
3967,Sustainability Analyst,Green Tech,London,157039,"Energy Modeling, Climate Data Analysis",0,1,2025-11-26,0.5351915470279083
1880,Renewable Energy Engineer,Green Tech,Berlin,237481,"Energy Modeling, Climate Data Analysis",0,3,2025-10-24,0.9374478064977474
8497,Smart Contract Engineer,Blockchain,Singapore,70821,"Ethereum, Rust",0,1,2025-08-17,0.10405196597608724
9300,Smart Contract Engineer,Blockchain,Tokyo,125213,"Solidity, Ethereum",0,3,2025-05-25,0.3760432449731719
6349,Smart Contract Engineer,Blockchain,Tokyo,246223,"Ethereum, Solidity",1,2,2025-02-14,0.9811628337258784
3588,Sustainability Analyst,Green Tech,Tokyo,207463,"Climate Data Analysis, Energy Modeling",0,1,2025-10-18,0.7873405441625787
7373,Renewable Energy Engineer,Green Tech,Berlin,233997,"Energy Modeling, Climate Data Analysis",1,2,2025-03-13,0.9200258029673414
3866,ML Researcher,AI,Berlin,71279,"PyTorch, Python",1,3,2025-01-27,0.106342229356376
8488,Blockchain Developer,Blockchain,London,74481,"Solidity, Ethereum",0,2,2025-09-21,0.12235407071813259
4132,Blockchain Developer,Blockchain,New York,226169,"Solidity, Ethereum",0,1,2025-11-10,0.8808813013496553
1037,Smart Contract Engineer,Blockchain,Singapore,63375,"Ethereum, Rust",1,3,2025-05-04,0.06681768403366384
637,Smart Contract Engineer,Blockchain,Dubai,143327,"Solidity, Rust",0,1,2025-10-23,0.4666236617210979
6154,Blockchain Developer,Blockchain,Singapore,201229,"Ethereum, Solidity",0,1,2025-08-07,0.756166959200308
4135,Smart Contract Engineer,Blockchain,New York,83176,"Rust, Solidity",0,2,2025-11-17,0.1658340709181556
5339,Data Scientist,AI,Singapore,113743,"Python, PyTorch",1,2,2025-07-24,0.31868664896463095
1084,Quantum Software Developer,Quantum Computing,Dubai,247301,"Quantum Algorithms, Qiskit",0,2,2025-03-15,0.9865534536471694
862,AI Engineer,AI,London,75704,"PyTorch, Python",1,3,2025-12-12,0.12846977402401277
904,Sustainability Analyst,Green Tech,London,83427,"Climate Data Analysis, Energy Modeling",1,1,2025-10-20,0.16708921525975484
192,Data Scientist,AI,Singapore,178069,"TensorFlow, Python",1,2,2025-10-02,0.640353640668677
110,Data Scientist,AI,London,147423,"Python, TensorFlow",1,2,2025-06-22,0.4871060171919771
4456,Quantum Researcher,Quantum Computing,Tokyo,226319,"Qiskit, Quantum Algorithms",1,3,2025-02-27,0.8816313876095752
1943,Blockchain Developer,Blockchain,Berlin,222691,"Rust, Ethereum",1,3,2025-02-26,0.8634893012696461
5857,AI Engineer,AI,Singapore,120029,"PyTorch, TensorFlow",1,3,2025-07-25,0.35012026383034045
4332,Smart Contract Engineer,Blockchain,New York,243223,"Solidity, Ethereum",0,3,2025-12-03,0.9661611085274806
8542,Quantum Software Developer,Quantum Computing,Singapore,96226,"Linear Algebra, Quantum Algorithms",1,3,2025-03-13,0.2310915755311861
2041,Data Scientist,AI,Singapore,103438,"TensorFlow, PyTorch",1,2,2025-01-22,0.2671557229081344
7332,Quantum Researcher,Quantum Computing,London,64296,"Quantum Algorithms, Linear Algebra",1,3,2025-01-09,0.071423213669572
7318,AI Engineer,AI,Tokyo,243867,"PyTorch, Python",1,3,2025-03-05,0.9693814788700701
7780,Blockchain Developer,Blockchain,London,74444,"Ethereum, Rust",1,2,2025-08-31,0.12216904944068568
4660,Data Scientist,AI,Tokyo,86456,"TensorFlow, PyTorch",1,2,2025-06-21,0.18223595713507051
7314,Quantum Researcher,Quantum Computing,Berlin,209510,"Quantum Algorithms, Qiskit",1,2,2025-03-30,0.7975767213229521
2776,Renewable Energy Engineer,Green Tech,Tokyo,228348,"Energy Modeling, Climate Data Analysis",0,3,2025-05-12,0.8917775544187583
4146,Renewable Energy Engineer,Green Tech,London,235792,"Climate Data Analysis, Energy Modeling",1,2,2025-04-06,0.9290018352110494
2324,Blockchain Developer,Blockchain,New York,94549,"Ethereum, Solidity",0,2,2025-03-20,0.2227056111452817
763,Data Scientist,AI,Berlin,198209,"Python, PyTorch",1,2,2025-11-09,0.7410652225005876
2618,Quantum Software Developer,Quantum Computing,Tokyo,58826,"Quantum Algorithms, Linear Algebra",0,3,2025-09-29,0.04407006805782665
2412,Smart Contract Engineer,Blockchain,Dubai,225273,"Ethereum, Rust",0,3,2025-02-22,0.8764007860904004
1095,Renewable Energy Engineer,Green Tech,Berlin,149434,"Climate Data Analysis, Energy Modeling",1,3,2025-05-11,0.49716217364996973
6174,AI Engineer,AI,Singapore,226267,"Python, PyTorch",0,2,2025-06-15,0.8813713577061362
7049,Renewable Energy Engineer,Green Tech,Singapore,124725,"Energy Modeling, Climate Data Analysis",1,2,2025-10-19,0.37360296434089924
9273,Blockchain Developer,Blockchain,Tokyo,156719,"Rust, Ethereum",0,2,2025-07-06,0.5335913630067458
3136,Data Scientist,AI,London,70520,"Python, TensorFlow",1,3,2025-07-18,0.10254679288118135
7788,Blockchain Developer,Blockchain,Dubai,169956,"Rust, Ethereum",0,2,2025-03-12,0.5997839751571431
5041,Sustainability Analyst,Green Tech,Singapore,128082,"Energy Modeling, Climate Data Analysis",0,2,2025-02-11,0.3903898948379063
3806,Data Scientist,AI,Tokyo,105474,"Python, PyTorch",0,1,2025-09-19,0.2773368937427805
885,Quantum Software Developer,Quantum Computing,Tokyo,108116,"Qiskit, Linear Algebra",1,3,2025-07-17,0.2905484130675028
2655,Quantum Researcher,Quantum Computing,Dubai,62625,"Linear Algebra, Quantum Algorithms",0,2,2025-12-28,0.06306725273406438
5922,Renewable Energy Engineer,Green Tech,London,184661,"Energy Modeling, Climate Data Analysis",1,1,2025-12-31,0.6733174315046231
6188,Quantum Software Developer,Quantum Computing,London,233795,"Linear Algebra, Quantum Algorithms",0,1,2025-01-02,0.9190156868039825
8086,AI Engineer,AI,Tokyo,226087,"TensorFlow, Python",0,1,2025-05-31,0.8804712541942323
6743,Smart Contract Engineer,Blockchain,New York,231581,"Solidity, Ethereum",1,2,2025-03-04,0.907944413607565
7627,Quantum Software Developer,Quantum Computing,Tokyo,194924,"Linear Algebra, Qiskit",1,1,2025-07-24,0.7246383334083419
5681,Quantum Software Developer,Quantum Computing,Tokyo,185420,"Linear Algebra, Quantum Algorithms",0,2,2025-04-06,0.6771128679798177
7008,Sustainability Analyst,Green Tech,Singapore,159131,"Climate Data Analysis, Energy Modeling",0,3,2025-06-15,0.5456527500662577
9687,ML Researcher,AI,London,102199,"Python, TensorFlow",0,1,2025-04-18,0.2609600104011961
2203,Sustainability Analyst,Green Tech,Berlin,184919,"Energy Modeling, Climate Data Analysis",0,2,2025-09-16,0.6746075798716853
6108,Sustainability Analyst,Green Tech,New York,88200,"Energy Modeling, Climate Data Analysis",0,3,2025-11-30,0.1909569600504058
6418,Renewable Energy Engineer,Green Tech,New York,67167,"Energy Modeling, Climate Data Analysis",0,1,2025-07-01,0.08577986468443871
1263,AI Engineer,AI,Tokyo,219623,"PyTorch, Python",1,1,2025-01-09,0.8481475369667513
8380,AI Engineer,AI,Berlin,219340,"Python, PyTorch",1,2,2025-01-08,0.8467323742230357
976,Data Scientist,AI,Dubai,173523,"TensorFlow, Python",0,2,2025-07-21,0.6176210264180381
5832,Smart Contract Engineer,Blockchain,Singapore,93760,"Ethereum, Solidity",1,1,2025-02-23,0.21876015741810306
4926,Renewable Energy Engineer,Green Tech,Singapore,86760,"Climate Data Analysis, Energy Modeling",1,3,2025-02-08,0.18375613195517482
942,Data Scientist,AI,London,180458,"PyTorch, TensorFlow",1,3,2025-09-07,0.6523000145016677
4724,Sustainability Analyst,Green Tech,Berlin,147913,"Climate Data Analysis, Energy Modeling",1,2,2025-01-10,0.489556298974382
2388,Renewable Energy Engineer,Green Tech,Tokyo,221509,"Climate Data Analysis, Energy Modeling",0,3,2025-01-16,0.8575786215414773
9729,Renewable Energy Engineer,Green Tech,Tokyo,127580,"Climate Data Analysis, Energy Modeling",1,1,2025-12-15,0.38787960615470785
5022,Sustainability Analyst,Green Tech,New York,227140,"Climate Data Analysis, Energy Modeling",0,2,2025-02-14,0.88573685973887
4392,Renewable Energy Engineer,Green Tech,Dubai,138652,"Climate Data Analysis, Energy Modeling",0,2,2025-08-08,0.44324597328692805
5149,Sustainability Analyst,Green Tech,Berlin,51712,"Energy Modeling, Climate Data Analysis",1,3,2025-11-19,0.00849597703735927
3222,Smart Contract Engineer,Blockchain,Tokyo,142664,"Ethereum, Solidity",1,3,2025-12-24,0.46330828045225203
3883,AI Engineer,AI,Berlin,128095,"PyTorch, TensorFlow",0,3,2025-06-21,0.3904549023137661
9439,Sustainability Analyst,Green Tech,Tokyo,244686,"Climate Data Analysis, Energy Modeling",1,1,2025-01-11,0.9734769498492326
6625,Sustainability Analyst,Green Tech,New York,151033,"Energy Modeling, Climate Data Analysis",1,3,2025-05-07,0.5051580931807158
5919,Quantum Researcher,Quantum Computing,Dubai,57739,"Quantum Algorithms, Qiskit",1,1,2025-03-31,0.038634442960940485
2790,Data Scientist,AI,Tokyo,120557,"TensorFlow, PyTorch",1,3,2025-04-10,0.3527605674652585
945,ML Researcher,AI,Berlin,131052,"TensorFlow, Python",0,3,2025-08-15,0.4052416027843202
8909,Smart Contract Engineer,Blockchain,Dubai,93181,"Rust, Solidity",1,3,2025-07-29,0.2158648244548123
1858,Quantum Researcher,Quantum Computing,New York,160121,"Qiskit, Linear Algebra",1,2,2025-04-20,0.5506033193817289
9081,Blockchain Developer,Blockchain,Tokyo,209111,"Solidity, Rust",0,2,2025-02-15,0.7955814918715653
4109,Quantum Software Developer,Quantum Computing,Berlin,154445,"Quantum Algorithms, Qiskit",0,1,2025-04-24,0.5222200553063603
8514,AI Engineer,AI,New York,94425,"TensorFlow, PyTorch",1,2,2025-08-24,0.22208553983708124
3256,ML Researcher,AI,London,172936,"TensorFlow, PyTorch",0,1,2025-07-18,0.6146856888542183
2691,Sustainability Analyst,Green Tech,Singapore,87493,"Energy Modeling, Climate Data Analysis",1,3,2025-09-04,0.18742155347865003
9513,Quantum Software Developer,Quantum Computing,Dubai,98033,"Quantum Algorithms, Qiskit",0,3,2025-11-26,0.24012761467568772
6962,Smart Contract Engineer,Blockchain,London,85690,"Rust, Ethereum",1,1,2025-06-03,0.17840551663441295
1320,Smart Contract Engineer,Blockchain,Dubai,248162,"Ethereum, Rust",0,3,2025-01-25,0.9908589487791097
8883,Quantum Software Developer,Quantum Computing,New York,85586,"Linear Algebra, Qiskit",0,2,2025-06-30,0.17788545682753515
9881,Quantum Software Developer,Quantum Computing,New York,104557,"Qiskit, Linear Algebra",1,2,2025-12-23,0.2727513664071368
5163,Renewable Energy Engineer,Green Tech,London,57186,"Climate Data Analysis, Energy Modeling",0,2,2025-03-27,0.03586912494936917
5830,Smart Contract Engineer,Blockchain,Dubai,236288,"Solidity, Rust",1,3,2025-12-16,0.931482120443851
7954,Smart Contract Engineer,Blockchain,New York,128563,"Solidity, Ethereum",1,2,2025-12-20,0.3927951714447162
5959,ML Researcher,AI,Tokyo,204513,"PyTorch, TensorFlow",1,2,2025-09-03,0.7725888477174876
