job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date,salary_usd_normalized
5759,Smart Contract Engineer,Blockchain,Singapore,111149,"Solidity, Ethereum",0,3,2025-06-16,0.30571515724308296
5760,Sustainability Analyst,Green Tech,Singapore,96567,"Climate Data Analysis, Energy Modeling",0,3,2025-08-22,0.2327967716287373
5761,ML Researcher,AI,Singapore,91568,"Python, TensorFlow",1,2,2025-04-17,0.2077988968731404
5762,Renewable Energy Engineer,Green Tech,Dubai,199872,"Energy Modeling, Climate Data Analysis",0,3,2025-04-11,0.7493811788355661
5763,ML Researcher,AI,Tokyo,229083,"Python, TensorFlow",1,1,2025-08-27,0.8954529770923656
5764,AI Engineer,AI,Singapore,57482,"Python, TensorFlow",0,1,2025-07-18,0.03734929516894442
5765,Quantum Researcher,Quantum Computing,Dubai,92972,"Linear Algebra, Quantum Algorithms",1,3,2025-01-17,0.21481970426599056
5766,ML Researcher,AI,Singapore,127325,"PyTorch, Python",0,3,2025-09-07,0.38660445951284395
5767,Quantum Software Developer,Quantum Computing,Tokyo,226805,"Qiskit, Quantum Algorithms",1,1,2025-05-28,0.8840616670917156
5768,Quantum Software Developer,Quantum Computing,Berlin,191753,"Qiskit, Linear Algebra",1,3,2025-03-03,0.7087815098736355
5769,Quantum Researcher,Quantum Computing,London,239516,"Quantum Algorithms, Qiskit",0,3,2025-08-27,0.9476239767573271
5770,Smart Contract Engineer,Blockchain,Tokyo,154604,"Ethereum, Solidity",0,1,2025-10-11,0.5230151467418753
5771,AI Engineer,AI,Dubai,178934,"TensorFlow, Python",0,3,2025-05-04,0.6446791381008816
5772,Renewable Energy Engineer,Green Tech,New York,70842,"Energy Modeling, Climate Data Analysis",0,1,2025-12-31,0.10415697805247603
5773,Quantum Researcher,Quantum Computing,Berlin,165088,"Linear Algebra, Qiskit",0,1,2025-10-13,0.5754411757352096
5774,Renewable Energy Engineer,Green Tech,Dubai,216002,"Energy Modeling, Climate Data Analysis",1,1,2025-09-30,0.830040454652285
5775,Quantum Software Developer,Quantum Computing,Dubai,190993,"Linear Algebra, Qiskit",0,3,2025-11-19,0.7049810728233747
5776,Blockchain Developer,Blockchain,New York,120492,"Rust, Ethereum",1,3,2025-04-07,0.35243553008595985
5777,AI Engineer,AI,Berlin,183073,"PyTorch, Python",0,2,2025-04-15,0.6653765182996045
5778,Renewable Energy Engineer,Green Tech,Tokyo,204589,"Climate Data Analysis, Energy Modeling",0,3,2025-03-11,0.7729688914225137
5779,Renewable Energy Engineer,Green Tech,Tokyo,79064,"Energy Modeling, Climate Data Analysis",1,1,2025-04-27,0.14527170624621832
5780,ML Researcher,AI,Tokyo,177274,"TensorFlow, Python",1,1,2025-09-09,0.6363781834911015
5781,Data Scientist,AI,Tokyo,161642,"Python, TensorFlow",1,1,2025-07-27,0.5582091940573166
5782,AI Engineer,AI,New York,76140,"Python, TensorFlow",1,3,2025-04-02,0.1306500247528466
5783,Sustainability Analyst,Green Tech,Dubai,191421,"Climate Data Analysis, Energy Modeling",1,1,2025-10-06,0.7071213189516795
5784,Quantum Software Developer,Quantum Computing,Singapore,186930,"Linear Algebra, Quantum Algorithms",0,1,2025-06-30,0.6846637363296779
5785,Smart Contract Engineer,Blockchain,Tokyo,202476,"Rust, Ethereum",1,2,2025-05-18,0.7624026763077754
5786,Quantum Software Developer,Quantum Computing,London,134347,"Linear Algebra, Qiskit",0,1,2025-10-07,0.42171849762722713
5787,Quantum Software Developer,Quantum Computing,London,231700,"Linear Algebra, Qiskit",0,3,2025-04-28,0.9085394820404347
5788,ML Researcher,AI,Tokyo,87305,"Python, TensorFlow",1,2,2025-08-03,0.18648144536621714
5789,Sustainability Analyst,Green Tech,Dubai,58934,"Energy Modeling, Climate Data Analysis",1,2,2025-07-23,0.04461013016496895
5790,Data Scientist,AI,Dubai,198821,"Python, PyTorch",0,3,2025-06-21,0.7441255744410608
5791,Sustainability Analyst,Green Tech,Berlin,160838,"Energy Modeling, Climate Data Analysis",0,3,2025-01-08,0.554188731704146
5792,Sustainability Analyst,Green Tech,London,222165,"Energy Modeling, Climate Data Analysis",0,3,2025-02-27,0.8608589987848603
5793,Quantum Software Developer,Quantum Computing,Tokyo,65536,"Linear Algebra, Quantum Algorithms",1,1,2025-11-24,0.07762392675157642
5794,Sustainability Analyst,Green Tech,Tokyo,177852,"Climate Data Analysis, Energy Modeling",1,1,2025-02-07,0.6392685158793261
5795,Blockchain Developer,Blockchain,Tokyo,64432,"Ethereum, Solidity",1,3,2025-09-11,0.07210329187856601
5796,Blockchain Developer,Blockchain,Singapore,75411,"Ethereum, Solidity",1,1,2025-02-28,0.12700460552963588
5797,Data Scientist,AI,Dubai,185799,"Python, TensorFlow",0,1,2025-12-28,0.6790080859298819
5798,Renewable Energy Engineer,Green Tech,London,52949,"Energy Modeling, Climate Data Analysis",0,2,2025-10-02,0.014681688394165338
5799,Blockchain Developer,Blockchain,Tokyo,151641,"Rust, Solidity",1,1,2025-05-08,0.5081984428209244
5800,Data Scientist,AI,Dubai,148158,"Python, TensorFlow",0,2,2025-12-10,0.49078143986558453
5801,Quantum Researcher,Quantum Computing,Dubai,118885,"Linear Algebra, Qiskit",1,2,2025-10-28,0.3443996059546848
5802,Quantum Researcher,Quantum Computing,Berlin,90322,"Quantum Algorithms, Linear Algebra",1,1,2025-06-02,0.2015681803407392
5803,Renewable Energy Engineer,Green Tech,Singapore,197641,"Climate Data Analysis, Energy Modeling",0,3,2025-04-27,0.7382248958630243
5804,Sustainability Analyst,Green Tech,New York,77408,"Energy Modeling, Climate Data Analysis",0,2,2025-01-07,0.13699075393670274
5805,Renewable Energy Engineer,Green Tech,Berlin,195410,"Energy Modeling, Climate Data Analysis",1,3,2025-04-01,0.7270686128904824
5806,Blockchain Developer,Blockchain,London,79921,"Ethereum, Solidity",0,1,2025-07-01,0.14955719907789394
5807,Smart Contract Engineer,Blockchain,Dubai,237020,"Solidity, Rust",0,2,2025-01-28,0.93514254139226
5808,AI Engineer,AI,Singapore,178114,"Python, PyTorch",0,2,2025-03-24,0.6405786665466529
5809,Sustainability Analyst,Green Tech,New York,242715,"Energy Modeling, Climate Data Analysis",0,2,2025-05-16,0.9636208163938853
5810,AI Engineer,AI,Singapore,126423,"PyTorch, Python",1,2,2025-07-03,0.38209394080319237
5811,Quantum Researcher,Quantum Computing,Dubai,78920,"Quantum Algorithms, Qiskit",0,1,2025-04-15,0.1445516234366952
5812,Data Scientist,AI,Dubai,107048,"Python, TensorFlow",1,1,2025-05-05,0.2852077988968731
5813,AI Engineer,AI,Singapore,126915,"Python, PyTorch",0,2,2025-05-11,0.38455422373572967
5814,Quantum Software Developer,Quantum Computing,Dubai,89311,"Linear Algebra, Qiskit",1,2,2025-12-01,0.19651259894887912
5815,Sustainability Analyst,Green Tech,New York,124490,"Energy Modeling, Climate Data Analysis",1,2,2025-08-24,0.372427829200358
5816,Quantum Software Developer,Quantum Computing,Tokyo,147273,"Quantum Algorithms, Linear Algebra",1,3,2025-03-11,0.4863559309320572
5817,Blockchain Developer,Blockchain,Tokyo,90296,"Rust, Solidity",0,2,2025-04-19,0.2014381653890197
5818,Smart Contract Engineer,Blockchain,London,178529,"Solidity, Ethereum",0,1,2025-11-06,0.6426539051990979
5819,Quantum Software Developer,Quantum Computing,New York,177175,"Quantum Algorithms, Qiskit",1,1,2025-05-15,0.6358831265595544
5820,Quantum Software Developer,Quantum Computing,Singapore,105335,"Linear Algebra, Qiskit",1,3,2025-02-17,0.276641813808588
5821,Data Scientist,AI,Dubai,63713,"TensorFlow, Python",0,1,2025-08-15,0.06850787840601669
5822,Quantum Software Developer,Quantum Computing,Tokyo,120695,"Linear Algebra, Qiskit",0,2,2025-10-19,0.35345064682438476
5823,AI Engineer,AI,Singapore,101241,"Python, PyTorch",0,3,2025-03-25,0.2561694594878411
5824,Blockchain Developer,Blockchain,New York,178976,"Solidity, Ethereum",0,3,2025-06-26,0.6448891622536592
5825,Quantum Software Developer,Quantum Computing,Singapore,78206,"Qiskit, Quantum Algorithms",0,1,2025-08-25,0.1409812128394765
5826,Sustainability Analyst,Green Tech,Dubai,94598,"Energy Modeling, Climate Data Analysis",1,3,2025-03-03,0.22295063932352222
5827,Sustainability Analyst,Green Tech,Singapore,124329,"Energy Modeling, Climate Data Analysis",1,3,2025-03-25,0.3716227366147107
5828,Blockchain Developer,Blockchain,London,224632,"Ethereum, Solidity",1,1,2025-09-05,0.8731954174730094
5829,AI Engineer,AI,Singapore,75343,"TensorFlow, Python",1,1,2025-04-08,0.1266645664251389
5830,Smart Contract Engineer,Blockchain,Dubai,236288,"Solidity, Rust",1,3,2025-12-16,0.931482120443851
5831,Renewable Energy Engineer,Green Tech,Dubai,112497,"Climate Data Analysis, Energy Modeling",1,2,2025-03-15,0.3124559324322297
5832,Smart Contract Engineer,Blockchain,Singapore,93760,"Ethereum, Solidity",1,1,2025-02-23,0.21876015741810306
5833,Blockchain Developer,Blockchain,Tokyo,128297,"Rust, Solidity",1,3,2025-08-08,0.3914650184771249
5834,Smart Contract Engineer,Blockchain,Berlin,145196,"Rust, Ethereum",1,1,2025-03-01,0.47596973651969976
5835,Quantum Researcher,Quantum Computing,New York,167698,"Linear Algebra, Qiskit",0,1,2025-07-18,0.5884926766578157
5836,AI Engineer,AI,Berlin,183898,"Python, PyTorch",1,3,2025-11-27,0.6695019927291639
5837,Renewable Energy Engineer,Green Tech,London,88447,"Climate Data Analysis, Energy Modeling",0,1,2025-02-01,0.19219210209174054
5838,Smart Contract Engineer,Blockchain,Singapore,198709,"Ethereum, Solidity",0,1,2025-11-12,0.7435655100336539
5839,ML Researcher,AI,London,188190,"PyTorch, Python",1,3,2025-10-20,0.690964460913005
5840,ML Researcher,AI,Singapore,50756,"TensorFlow, PyTorch",0,1,2025-04-24,0.0037154272741364847
5841,Blockchain Developer,Blockchain,Tokyo,220806,"Solidity, Rust",0,2,2025-10-20,0.854063217269986
5842,Blockchain Developer,Blockchain,Singapore,62693,"Rust, Ethereum",0,2,2025-06-28,0.06340729183856142
5843,Blockchain Developer,Blockchain,London,225400,"Solidity, Rust",1,1,2025-05-02,0.8770358591237992
5844,Blockchain Developer,Blockchain,New York,154757,"Rust, Ethereum",1,1,2025-08-02,0.5237802347269936
5845,AI Engineer,AI,Tokyo,189349,"Python, PyTorch",0,3,2025-02-05,0.6967601274146528
5846,Quantum Software Developer,Quantum Computing,New York,148685,"Qiskit, Linear Algebra",0,1,2025-08-25,0.49341674292543647
5847,Renewable Energy Engineer,Green Tech,Dubai,218448,"Climate Data Analysis, Energy Modeling",1,1,2025-12-01,0.8422718612640454
5848,Quantum Researcher,Quantum Computing,New York,206421,"Qiskit, Linear Algebra",0,3,2025-03-12,0.7821299449436685
5849,Renewable Energy Engineer,Green Tech,Tokyo,206580,"Energy Modeling, Climate Data Analysis",0,1,2025-08-18,0.7829250363791835
5850,Smart Contract Engineer,Blockchain,Berlin,176844,"Solidity, Rust",1,2,2025-07-02,0.6342279362126645
5851,Renewable Energy Engineer,Green Tech,Singapore,179373,"Climate Data Analysis, Energy Modeling",0,1,2025-06-25,0.6468743905549138
5852,Quantum Researcher,Quantum Computing,Dubai,126894,"Qiskit, Linear Algebra",0,1,2025-04-28,0.3844492116593409
5853,ML Researcher,AI,Tokyo,200754,"TensorFlow, Python",1,2,2025-11-15,0.7537916860438951
5854,Sustainability Analyst,Green Tech,London,132230,"Energy Modeling, Climate Data Analysis",0,3,2025-07-12,0.41113228021222437
5855,Smart Contract Engineer,Blockchain,London,160735,"Ethereum, Solidity",1,1,2025-04-06,0.5536736724723343
5856,ML Researcher,AI,Dubai,62637,"TensorFlow, PyTorch",0,1,2025-09-23,0.06312725963485799
5857,AI Engineer,AI,Singapore,120029,"PyTorch, TensorFlow",1,3,2025-07-25,0.35012026383034045
5858,Sustainability Analyst,Green Tech,Dubai,52819,"Energy Modeling, Climate Data Analysis",0,2,2025-01-19,0.014031613635568096
5859,Quantum Software Developer,Quantum Computing,New York,176402,"Quantum Algorithms, Linear Algebra",1,3,2025-02-16,0.6320176820334339
5860,Renewable Energy Engineer,Green Tech,Singapore,143121,"Climate Data Analysis, Energy Modeling",1,2,2025-08-05,0.4655935432574746
5861,Blockchain Developer,Blockchain,London,144329,"Rust, Solidity",1,3,2025-08-16,0.4716342379373628
5862,Quantum Researcher,Quantum Computing,Tokyo,99282,"Quantum Algorithms, Linear Algebra",0,2,2025-08-09,0.24637333293328734
5863,AI Engineer,AI,New York,226540,"TensorFlow, PyTorch",1,1,2025-07-01,0.8827365146991903
5864,Quantum Software Developer,Quantum Computing,New York,206357,"Quantum Algorithms, Qiskit",1,3,2025-01-29,0.7818099081394361
5865,Data Scientist,AI,New York,224671,"Python, TensorFlow",1,1,2025-04-08,0.8733904399005885
5866,Blockchain Developer,Blockchain,Dubai,171285,"Solidity, Rust",0,2,2025-07-01,0.6064297394200333
5867,Sustainability Analyst,Green Tech,New York,227483,"Climate Data Analysis, Energy Modeling",0,1,2025-02-28,0.8874520569865534
5868,Renewable Energy Engineer,Green Tech,Dubai,208317,"Energy Modeling, Climate Data Analysis",1,3,2025-06-05,0.791611035269056
5869,Sustainability Analyst,Green Tech,Singapore,163373,"Energy Modeling, Climate Data Analysis",0,2,2025-08-23,0.5668651894967921
5870,Renewable Energy Engineer,Green Tech,London,172975,"Climate Data Analysis, Energy Modeling",0,1,2025-07-10,0.6148807112817974
5871,Sustainability Analyst,Green Tech,Dubai,68449,"Climate Data Analysis, Energy Modeling",0,1,2025-11-06,0.09219060191922068
5872,Smart Contract Engineer,Blockchain,London,85896,"Solidity, Rust",1,2,2025-06-23,0.17943563509803628
5873,Sustainability Analyst,Green Tech,Tokyo,105970,"Climate Data Analysis, Energy Modeling",1,3,2025-04-24,0.2798171789755822
5874,Renewable Energy Engineer,Green Tech,Tokyo,101770,"Climate Data Analysis, Energy Modeling",0,3,2025-01-01,0.2588147636978253
5875,Blockchain Developer,Blockchain,Tokyo,90641,"Ethereum, Solidity",1,2,2025-08-16,0.20316336378683547
5876,Renewable Energy Engineer,Green Tech,London,168369,"Energy Modeling, Climate Data Analysis",1,3,2025-09-11,0.5918480625271907
5877,Quantum Software Developer,Quantum Computing,London,122246,"Quantum Algorithms, Qiskit",1,2,2025-01-04,0.3612065387519565
5878,Quantum Software Developer,Quantum Computing,Berlin,136390,"Linear Algebra, Qiskit",1,2,2025-03-07,0.4319346724873361
5879,Smart Contract Engineer,Blockchain,Tokyo,222950,"Ethereum, Rust",0,3,2025-08-21,0.8647844502117743
5880,Sustainability Analyst,Green Tech,New York,74537,"Climate Data Analysis, Energy Modeling",0,1,2025-09-28,0.12263410292183602
5881,Quantum Software Developer,Quantum Computing,New York,155785,"Linear Algebra, Qiskit",0,3,2025-06-27,0.5289208258949779
5882,ML Researcher,AI,Berlin,111602,"TensorFlow, Python",0,1,2025-10-30,0.3079804177480411
5883,Quantum Researcher,Quantum Computing,Singapore,100677,"Quantum Algorithms, Qiskit",0,1,2025-10-30,0.25334913515054236
5884,AI Engineer,AI,Tokyo,121712,"PyTorch, TensorFlow",1,1,2025-02-20,0.3585362316666417
5885,Renewable Energy Engineer,Green Tech,Dubai,64851,"Climate Data Analysis, Energy Modeling",1,3,2025-02-10,0.07419853283127559
5886,ML Researcher,AI,Dubai,199215,"PyTorch, TensorFlow",0,3,2025-06-06,0.746095801017117
5887,Quantum Software Developer,Quantum Computing,Tokyo,221135,"Quantum Algorithms, Linear Algebra",1,3,2025-07-29,0.8557084064667437
5888,Blockchain Developer,Blockchain,Singapore,99555,"Solidity, Rust",1,3,2025-10-28,0.2477384899263415
5889,Smart Contract Engineer,Blockchain,Dubai,165588,"Rust, Solidity",0,2,2025-01-19,0.5779414632682759
5890,Data Scientist,AI,New York,180540,"TensorFlow, PyTorch",1,2,2025-07-22,0.6527100616570906
5891,Quantum Software Developer,Quantum Computing,Berlin,50451,"Linear Algebra, Quantum Algorithms",1,1,2025-01-07,0.002190251878966043
5892,ML Researcher,AI,London,72997,"Python, PyTorch",0,2,2025-06-06,0.11493321731999179
5893,Quantum Software Developer,Quantum Computing,London,190141,"Quantum Algorithms, Qiskit",1,2,2025-02-27,0.7007205828670298
5894,Quantum Software Developer,Quantum Computing,Tokyo,154665,"Quantum Algorithms, Linear Algebra",0,1,2025-05-31,0.5233201818209094
5895,Blockchain Developer,Blockchain,Dubai,121787,"Ethereum, Rust",1,3,2025-06-25,0.35891127479660156
5896,Blockchain Developer,Blockchain,New York,118658,"Ethereum, Solidity",1,1,2025-10-30,0.34326447541467264
5897,Quantum Software Developer,Quantum Computing,London,246747,"Qiskit, Quantum Algorithms",1,1,2025-11-21,0.9837831350605319
5898,Sustainability Analyst,Green Tech,London,161172,"Energy Modeling, Climate Data Analysis",1,1,2025-02-01,0.5558589237762342
5899,Renewable Energy Engineer,Green Tech,Dubai,93931,"Energy Modeling, Climate Data Analysis",1,3,2025-11-01,0.21961525575441176
5900,Data Scientist,AI,London,181164,"Python, PyTorch",0,2,2025-01-19,0.6558304204983574
5901,ML Researcher,AI,London,88039,"TensorFlow, PyTorch",0,3,2025-03-04,0.19015186746475843
5902,Sustainability Analyst,Green Tech,Berlin,92073,"Climate Data Analysis, Energy Modeling",1,1,2025-04-19,0.2103241872815374
5903,ML Researcher,AI,Berlin,200329,"Python, PyTorch",1,1,2025-06-03,0.7516664416407888
5904,Data Scientist,AI,Tokyo,228955,"Python, TensorFlow",0,3,2025-12-28,0.8948129034839007
5905,Quantum Researcher,Quantum Computing,Tokyo,182816,"Qiskit, Quantum Algorithms",0,1,2025-12-10,0.6640913705076084
5906,Data Scientist,AI,London,240604,"PyTorch, Python",0,3,2025-01-30,0.9530646024292795
5907,AI Engineer,AI,Dubai,242408,"Python, TensorFlow",1,1,2025-05-10,0.9620856398485826
5908,Renewable Energy Engineer,Green Tech,Berlin,79451,"Energy Modeling, Climate Data Analysis",1,2,2025-06-02,0.14720692879681163
5909,Data Scientist,AI,Berlin,204648,"Python, TensorFlow",0,3,2025-11-14,0.7732639253514155
5910,Sustainability Analyst,Green Tech,London,201121,"Energy Modeling, Climate Data Analysis",1,2,2025-07-04,0.7556268970931657
5911,Data Scientist,AI,New York,164664,"TensorFlow, Python",1,1,2025-03-06,0.5733209319071694
5912,ML Researcher,AI,Tokyo,206882,"TensorFlow, Python",0,3,2025-09-03,0.7844352100491556
5913,Quantum Researcher,Quantum Computing,Dubai,202458,"Linear Algebra, Qiskit",0,2,2025-06-17,0.7623126659565851
5914,Quantum Researcher,Quantum Computing,Dubai,196162,"Quantum Algorithms, Linear Algebra",0,2,2025-06-28,0.7308290453402142
5915,Renewable Energy Engineer,Green Tech,New York,128267,"Energy Modeling, Climate Data Analysis",1,2,2025-12-28,0.39131500122514085
5916,Quantum Researcher,Quantum Computing,Berlin,55170,"Linear Algebra, Quantum Algorithms",0,2,2025-07-27,0.02578796561604585
5917,Smart Contract Engineer,Blockchain,Berlin,136380,"Rust, Ethereum",0,3,2025-09-09,0.4318846667366747
5918,Data Scientist,AI,Singapore,92082,"Python, PyTorch",0,1,2025-12-03,0.2103691924571326
5919,Quantum Researcher,Quantum Computing,Dubai,57739,"Quantum Algorithms, Qiskit",1,1,2025-03-31,0.038634442960940485
5920,Blockchain Developer,Blockchain,Berlin,123993,"Ethereum, Rust",0,2,2025-12-26,0.3699425433924901
5921,Quantum Researcher,Quantum Computing,Berlin,155087,"Linear Algebra, Quantum Algorithms",1,3,2025-02-19,0.5254304244988174
5922,Renewable Energy Engineer,Green Tech,London,184661,"Energy Modeling, Climate Data Analysis",1,1,2025-12-31,0.6733174315046231
5923,ML Researcher,AI,Singapore,242186,"TensorFlow, PyTorch",1,2,2025-11-23,0.9609755121839012
5924,Blockchain Developer,Blockchain,Tokyo,119255,"Ethereum, Solidity",1,3,2025-04-13,0.34624981872915384
5925,Quantum Researcher,Quantum Computing,Singapore,66491,"Quantum Algorithms, Qiskit",0,2,2025-07-31,0.08239947593973307
5926,ML Researcher,AI,New York,212586,"Python, PyTorch",0,2,2025-01-11,0.812958490226376
5927,AI Engineer,AI,New York,208688,"PyTorch, Python",1,3,2025-08-30,0.7934662486185913
5928,Sustainability Analyst,Green Tech,Singapore,190618,"Energy Modeling, Climate Data Analysis",0,2,2025-09-18,0.703105857173575
5929,Blockchain Developer,Blockchain,Dubai,52175,"Solidity, Rust",1,1,2025-02-12,0.010811243292978667
5930,Blockchain Developer,Blockchain,Berlin,217716,"Rust, Solidity",1,1,2025-03-29,0.8386114403156364
5931,AI Engineer,AI,Singapore,124603,"TensorFlow, PyTorch",1,3,2025-02-22,0.372992894182831
5932,Quantum Researcher,Quantum Computing,Dubai,178704,"Linear Algebra, Quantum Algorithms",1,2,2025-09-21,0.6435290058356711
5933,Renewable Energy Engineer,Green Tech,Dubai,192689,"Energy Modeling, Climate Data Analysis",1,3,2025-07-13,0.7134620481355356
5934,Sustainability Analyst,Green Tech,Dubai,152181,"Energy Modeling, Climate Data Analysis",0,2,2025-06-17,0.510898753356636
5935,Smart Contract Engineer,Blockchain,Berlin,88433,"Ethereum, Solidity",1,1,2025-11-18,0.1921220940408147
5936,Quantum Software Developer,Quantum Computing,Tokyo,98074,"Quantum Algorithms, Linear Algebra",0,3,2025-01-13,0.24033263825339912
5937,Quantum Researcher,Quantum Computing,Tokyo,196525,"Quantum Algorithms, Linear Algebra",1,3,2025-01-01,0.7326442540892203
5938,Renewable Energy Engineer,Green Tech,Dubai,212761,"Energy Modeling, Climate Data Analysis",0,2,2025-04-19,0.8138335908629493
5939,Renewable Energy Engineer,Green Tech,Dubai,207590,"Climate Data Analysis, Energy Modeling",0,2,2025-06-08,0.7879756171959775
5940,Renewable Energy Engineer,Green Tech,Berlin,184835,"Climate Data Analysis, Energy Modeling",0,2,2025-05-30,0.6741875315661301
5941,Smart Contract Engineer,Blockchain,Singapore,188855,"Ethereum, Rust",0,3,2025-12-13,0.6942898433319832
5942,ML Researcher,AI,Tokyo,169851,"PyTorch, Python",1,3,2025-05-28,0.5992589147751992
5943,Smart Contract Engineer,Blockchain,Berlin,139141,"Rust, Solidity",0,2,2025-11-26,0.44569125449426683
5944,Quantum Researcher,Quantum Computing,New York,161646,"Linear Algebra, Qiskit",0,1,2025-11-20,0.5582291963575812
5945,ML Researcher,AI,New York,176069,"PyTorch, TensorFlow",1,2,2025-12-03,0.6303524905364117
5946,Quantum Researcher,Quantum Computing,Tokyo,65062,"Qiskit, Linear Algebra",1,2,2025-09-07,0.07525365417022956
5947,Quantum Software Developer,Quantum Computing,Tokyo,216097,"Quantum Algorithms, Linear Algebra",0,1,2025-03-02,0.8305155092835677
5948,Sustainability Analyst,Green Tech,Singapore,110896,"Energy Modeling, Climate Data Analysis",0,3,2025-08-26,0.30445001175135145
5949,AI Engineer,AI,New York,159768,"Python, PyTorch",0,3,2025-06-03,0.5488381163833841
5950,ML Researcher,AI,Dubai,92311,"TensorFlow, PyTorch",1,2,2025-01-14,0.21151432414727694
5951,Quantum Researcher,Quantum Computing,Singapore,150046,"Quantum Algorithms, Qiskit",0,3,2025-04-04,0.5002225255904429
5952,Sustainability Analyst,Green Tech,Berlin,221068,"Climate Data Analysis, Energy Modeling",1,2,2025-01-11,0.8553733679373128
5953,Smart Contract Engineer,Blockchain,London,152196,"Ethereum, Solidity",1,2,2025-07-07,0.510973761982628
5954,Data Scientist,AI,Berlin,150896,"TensorFlow, Python",1,2,2025-04-14,0.5044730143966556
5955,ML Researcher,AI,Dubai,80655,"Python, TensorFlow",1,3,2025-02-26,0.1532276211764353
5956,Quantum Software Developer,Quantum Computing,Tokyo,100995,"Quantum Algorithms, Linear Algebra",0,1,2025-05-01,0.25493931802157244
5957,ML Researcher,AI,Berlin,148572,"PyTorch, Python",0,3,2025-02-05,0.4928516779429635
5958,Renewable Energy Engineer,Green Tech,New York,220239,"Climate Data Analysis, Energy Modeling",0,3,2025-02-12,0.8512278912074889
5959,ML Researcher,AI,Tokyo,204513,"PyTorch, TensorFlow",1,2,2025-09-03,0.7725888477174876
5960,Data Scientist,AI,New York,68116,"TensorFlow, PyTorch",1,2,2025-04-19,0.09052541042219853
5961,Blockchain Developer,Blockchain,New York,72107,"Ethereum, Rust",1,1,2025-09-13,0.11048270551113376
5962,Smart Contract Engineer,Blockchain,London,132058,"Rust, Solidity",1,1,2025-01-30,0.41027218130084964
5963,Quantum Software Developer,Quantum Computing,New York,102183,"Linear Algebra, Quantum Algorithms",1,2,2025-03-19,0.260880001200138
5964,Blockchain Developer,Blockchain,London,135096,"Solidity, Ethereum",1,3,2025-06-23,0.4254639283517605
5965,Quantum Software Developer,Quantum Computing,London,161729,"Linear Algebra, Qiskit",1,3,2025-09-23,0.5586442440880701
5966,Quantum Software Developer,Quantum Computing,New York,199911,"Qiskit, Quantum Algorithms",1,1,2025-11-09,0.7495762012631453
5967,Quantum Software Developer,Quantum Computing,New York,148998,"Quantum Algorithms, Linear Algebra",0,1,2025-07-31,0.49498192292113596
5968,ML Researcher,AI,Tokyo,149556,"Python, PyTorch",0,3,2025-04-14,0.497772243808038
5969,Data Scientist,AI,Singapore,168005,"Python, TensorFlow",0,3,2025-04-16,0.5900278532031183
5970,Renewable Energy Engineer,Green Tech,Tokyo,86306,"Climate Data Analysis, Energy Modeling",1,3,2025-11-07,0.1814858708751506
5971,Quantum Researcher,Quantum Computing,Berlin,70397,"Quantum Algorithms, Linear Algebra",1,1,2025-02-17,0.10193172214804702
5972,Renewable Energy Engineer,Green Tech,New York,245379,"Climate Data Analysis, Energy Modeling",0,1,2025-07-22,0.9769423483700626
5973,AI Engineer,AI,London,239102,"TensorFlow, Python",1,2,2025-12-29,0.9455537386799482
5974,ML Researcher,AI,London,163253,"PyTorch, TensorFlow",1,3,2025-07-12,0.5662651204888562
5975,AI Engineer,AI,New York,236125,"PyTorch, Python",1,1,2025-03-18,0.9306670267080714
5976,AI Engineer,AI,Dubai,126423,"Python, PyTorch",1,1,2025-02-10,0.38209394080319237
5977,Renewable Energy Engineer,Green Tech,Tokyo,207491,"Energy Modeling, Climate Data Analysis",1,2,2025-08-16,0.7874805602644304
5978,Smart Contract Engineer,Blockchain,Berlin,58750,"Ethereum, Rust",0,1,2025-03-15,0.04369002435280056
5979,Quantum Software Developer,Quantum Computing,Tokyo,105272,"Quantum Algorithms, Qiskit",0,3,2025-05-17,0.2763267775794216
5980,Sustainability Analyst,Green Tech,New York,126060,"Climate Data Analysis, Energy Modeling",1,1,2025-02-03,0.3802787320541863
5981,ML Researcher,AI,Dubai,221532,"Python, PyTorch",0,2,2025-10-27,0.8576936347679984
5982,Sustainability Analyst,Green Tech,Tokyo,159480,"Energy Modeling, Climate Data Analysis",0,3,2025-05-08,0.547397950764338
5983,AI Engineer,AI,Berlin,114488,"PyTorch, TensorFlow",0,1,2025-12-31,0.32241207738889976
5984,Quantum Software Developer,Quantum Computing,Tokyo,95290,"Quantum Algorithms, Linear Algebra",0,3,2025-02-12,0.22641103726928596
5985,AI Engineer,AI,Berlin,128117,"PyTorch, TensorFlow",1,2,2025-08-15,0.39056491496522105
5986,Quantum Software Developer,Quantum Computing,London,147719,"Linear Algebra, Quantum Algorithms",0,1,2025-02-20,0.48858618741155235
5987,Blockchain Developer,Blockchain,Berlin,156881,"Rust, Ethereum",0,2,2025-09-11,0.5344014561674593
5988,Smart Contract Engineer,Blockchain,London,216069,"Solidity, Rust",1,2,2025-11-14,0.830375493181716
5989,ML Researcher,AI,Dubai,142717,"PyTorch, Python",1,1,2025-12-17,0.46357331093075704
5990,Renewable Energy Engineer,Green Tech,Singapore,243409,"Energy Modeling, Climate Data Analysis",1,2,2025-08-27,0.9670912154897813
